DB3.230,6.282498334753692
DB3.016,6.0306744186840575
DB3.216,5.498845167367961
DB3.010,5.436025211130969
DB3.090,5.997584373871217
DB3.048,5.3459284930819155
DB3.073,7.146267371968026
DB3.250,4.611903405383859
DB3.027,5.774068285077659
DB3.034,4.865879443625827
DB3.091,5.481755498053159
DB3.236,6.425606305881675
DB3.064,7.2696838621371045
DB3.060,3.9787492685805623
DB3.024,5.971876331214788
DB3.017,6.0820635372179765
DB3.096,5.0696399268987475
DB3.003,5.977668581803927
DB3.076,5.809102559804254
DB3.047,7.27962476400191
DB3.043,5.981881119542285
DB3.012,6.131433326911223
DB3.226,5.197444227388491
DB3.097,6.0839297854512155
DB3.219,5.456907403054578
DB3.089,6.30192792885762
DB3.105,5.892668138588848
DB3.058,5.508615455713405
DB3.050,5.398261544940801
DB3.215,4.736772757409073
DB3.069,5.749969211152861
DB3.223,5.983259027422175
DB3.093,6.526128441009297
DB3.001,4.722634262466235
DB3.212,5.048876972726086
DB3.229,6.313318184716487
DB3.020,5.776452052335826
DB3.101,4.377332845054329
DB3.231,3.0022335876214843
DB3.025,6.876419307878363
DB3.067,5.511254993943132
DB3.029,5.2997803378147195
DB3.022,5.254183597192391
DB3.269,4.461988447645536
DB3.026,6.1771614695953225
DB3.072,6.3550533754437435
DB3.032,5.523289039280903
DB3.038,4.576009253204499
DB3.031,4.50909333159953
DB3.099,7.462188497972253
DB3.102,5.066962235583416
DB3.100,6.073551399180919
DB3.075,5.607709680223924
DB3.079,4.7854643517423785
DB4.240,6.003611092684149
DB4.248,8.387037802123203
DB4.249,6.8623354711599935
DB4.252,6.697736488351929
DB4.250,4.401304316628182
DB4.255,5.244649734770505
DB4.260,5.786465331417119
DB4.246,6.469750742488003
DB4.238,7.478594608957794
DB4.271,5.8326813032717535
DB4.258,6.1881353371013175
DB4.241,7.325173049615942
DB4.259,7.524856211973841
DB4.257,7.547189477171803
DB4.262,7.760636901128653
DB4.237,5.709937383312388
DB4.261,5.407840023973087
DB4.243,5.308103012559601
DB4.270,5.5086639492719875
DB4.247,5.458921954473955
DB4.242,4.798578801421602
DB4.239,6.780400815846645
DB4.263,7.461679148664755
DB4.251,6.9023116114131735
DB4.253,8.66310306510623
DB4.244,7.139388281533832
DB4.245,7.691095323049146
DB4.266,5.373138471944593
